rep,method,n,s,o,d,type,lower,upper,avg,sd,expected,thetahat
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NSBoot,500,0,0,1,pct,0.006531002969795013,0.01012068836468117,0.007979139000893355,0.001090204505396335,0.008000000000000002,0.008026510853031363
1,NSBoot,500,0,0,1,sd,0.006113508215388519,0.009835617988827141,0.00797456310210783,9.495352472795802e-4,0.008000000000000002,0.008026510853031363
1,ASEpar,500,0,0,1,pct,0.00666794661453538,0.010286475891050528,0.008244826627619382,0.001171274648453259,0.008000000000000002,0.008026510853031363
1,ASEpar,500,0,0,1,sd,0.006408112769016476,0.010159963703763469,0.008284038236389972,9.571224176416287e-4,0.008000000000000002,0.008026510853031363
1,ASEWeighted,500,0,0,1,pct,1.8415468462598583,2.1839265210945475,2.0308793055632925,0.14980714536938944,0.008000000000000002,0.008026510853031363
1,ASEWeighted,500,0,0,1,sd,1.827910288289929,2.223985939781212,2.0259481140355704,0.10104156367552594,0.008000000000000002,0.008026510853031363
1,ASEnonpar,500,0,0,1,pct,0.006388213776951493,0.010455269575295169,0.007993722384528092,0.0014607649033005774,0.008000000000000002,0.008026510853031363
1,ASEnonpar,500,0,0,1,sd,0.006084979585710645,0.01019006496121453,0.008137522273462587,0.0010472349002033394,0.008000000000000002,0.008026510853031363
1,SONNETpar,500,2,0,1,pct,0.00651167824477736,0.010266287519950523,0.008124778363287923,0.0013472536580225562,0.008000000000000002,0.008026510853031363
1,SONNETpar,500,2,0,1,sd,0.006255339819403193,0.01018004310563761,0.008217691462520401,0.001001218215536606,0.008000000000000002,0.008026510853031363
1,SONNETWeighted,500,2,0,1,pct,0.9009877482244426,1.0890660346078571,1.0019012879140479,0.06222528994184362,0.008000000000000002,0.008026510853031363
1,SONNETWeighted,500,2,0,1,sd,0.898109046420123,1.102915696170064,1.0005123712950934,0.05224755438503709,0.008000000000000002,0.008026510853031363
1,SONNETnonpar,500,2,0,1,pct,0.006500422658375437,0.009813277302759424,0.008188787407695297,0.0015471239797901284,0.008000000000000002,0.008026510853031363
1,SONNETnonpar,500,2,0,1,sd,0.006291773537225494,0.01009588289495484,0.008193828216090167,9.704538929632574e-4,0.008000000000000002,0.008026510853031363
1,SONNETpar,500,2,50,1,pct,0.006487363841582133,0.010477229406363232,0.007994130257969771,0.0013910611898540932,0.008000000000000002,0.008026510853031363
1,SONNETpar,500,2,50,1,sd,0.0060640327164669895,0.010281538333140768,0.00817278552480388,0.001075914060141137,0.008000000000000002,0.008026510853031363
1,SONNETWeighted,500,2,50,1,pct,1.0007613081828077,1.2130348995610563,1.1084938882896698,0.07640039776449958,0.008000000000000002,0.008026510853031363
1,SONNETWeighted,500,2,50,1,sd,1.0040482234385133,1.217225034661556,1.1106366290500347,0.05438283889514147,0.008000000000000002,0.008026510853031363
1,SONNETnonpar,500,2,50,1,pct,0.006543441959500354,0.009961808264727971,0.008112325630573805,0.001227495132604622,0.008000000000000002,0.008026510853031363
1,SONNETnonpar,500,2,50,1,sd,0.00617305433102938,0.00998247189456984,0.00807776311279961,9.718080519817358e-4,0.008000000000000002,0.008026510853031363
1,SONNETpar,500,2,100,1,pct,0.0064468585030654935,0.009924672598024797,0.007975797278354157,0.0012931954708574776,0.008000000000000002,0.008026510853031363
1,SONNETpar,500,2,100,1,sd,0.006192660160349312,0.009923811232191184,0.008058235696270248,9.51841743336285e-4,0.008000000000000002,0.008026510853031363
1,SONNETWeighted,500,2,100,1,pct,1.075609395145003,1.3566667030199435,1.207423230107524,0.08757056007835695,0.008000000000000002,0.008026510853031363
1,SONNETWeighted,500,2,100,1,sd,1.0733167993646573,1.3487730460994167,1.211044922732037,0.07027074193901604,0.008000000000000002,0.008026510853031363
1,SONNETnonpar,500,2,100,1,pct,0.0064552900047137,0.010689715157908907,0.008057787703979708,0.0014949439967677485,0.008000000000000002,0.008026510853031363
1,SONNETnonpar,500,2,100,1,sd,0.006095608048100037,0.010365676771544863,0.00823064240982245,0.0010893232623473148,0.008000000000000002,0.008026510853031363
1,SONNETpar,500,2,250,1,pct,0.00602075163945888,0.010111358212512148,0.008437074139452806,0.0014932650820785537,0.008000000000000002,0.008026510853031363
1,SONNETpar,500,2,250,1,sd,0.006022242163745311,0.010677218112129476,0.008349730137937394,0.0011875156852631027,0.008000000000000002,0.008026510853031363
1,SONNETWeighted,500,2,250,1,pct,1.3437527876574829,1.6863866149476312,1.500534257583804,0.13490935517746427,0.008000000000000002,0.008026510853031363
1,SONNETWeighted,500,2,250,1,sd,1.3268160487404068,1.689940711892255,1.5083783803163309,0.09263554484065255,0.008000000000000002,0.008026510853031363
1,SONNETnonpar,500,2,250,1,pct,0.0065040329170907955,0.010324514343880375,0.008118679302088858,0.001621754526816819,0.008000000000000002,0.008026510853031363
1,SONNETnonpar,500,2,250,1,sd,0.006187621319561307,0.010378668482735434,0.00828314490114837,0.001069164330628668,0.008000000000000002,0.008026510853031363
1,SONNETpar,500,5,0,1,pct,0.006067168091769874,0.010044317389561642,0.008182385865320427,0.0014235230668274545,0.008000000000000002,0.008026510853031363
1,SONNETpar,500,5,0,1,sd,0.006198430846586273,0.010164224404765115,0.008181327625675694,0.0010117006203839757,0.008000000000000002,0.008026510853031363
1,SONNETWeighted,500,5,0,1,pct,0.3592014332490341,0.4382059335391416,0.39874432050280956,0.025324070016639166,0.008000000000000002,0.008026510853031363
1,SONNETWeighted,500,5,0,1,sd,0.3593723908473375,0.4374321793415098,0.39840228509442366,0.01991357726720947,0.008000000000000002,0.008026510853031363
