rep,method,n,s,o,d,type,lower,upper,avg,sd,expected,thetahat
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NSBoot,500,0,0,1,pct,1.8725348117922591,1.9233120860194282,1.897740325226394,0.01872325373638839,1.8602712632877692,1.873763591439908
1,NSBoot,500,0,0,1,sd,1.8710327117148484,1.923163383683331,1.8970980476990897,0.013298885178422351,1.8602712632877692,1.873763591439908
1,ASEnonpar,500,0,0,1,pct,1.8545122244488979,1.903446179377251,1.8762920670805503,0.01773553906840797,1.8602712632877692,1.873763591439908
1,ASEnonpar,500,0,0,1,sd,1.8520869252379761,1.9023261699581704,1.8772065475980733,0.012816369360987043,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,2,0,1,pct,1.8923376376473637,1.960890557522366,1.9209742194584791,0.02490013469051866,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,2,0,1,sd,1.8861341255680328,1.9613109455011088,1.9237225355345708,0.019178112589328458,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,2,50,1,pct,1.882433521752328,1.9524279126182322,1.91227218037437,0.023270354102057134,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,2,50,1,sd,1.8785811252182711,1.949773094762404,1.9141771099903375,0.018161550443193304,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,2,100,1,pct,1.8740276948515935,1.9417460643410451,1.9066927631492676,0.02048429174485733,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,2,100,1,sd,1.8737061197151448,1.9411170731153882,1.9074115964152665,0.01719698778446248,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,2,250,1,pct,1.858515329768271,1.9179388591800357,1.8889095745033446,0.01651164865559407,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,2,250,1,sd,1.860097359583828,1.9166776485955912,1.8883875040897096,0.014434012425243826,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,5,0,1,pct,1.9955923721487971,2.1064318510159454,2.041262067338651,0.03984346306141129,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,5,0,1,sd,1.9858075262418022,2.101358608164503,2.0435830672031527,0.029477858479582567,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,5,50,1,pct,1.930432108971208,2.0462933313502436,1.9848829762857163,0.03935714356383602,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,5,50,1,sd,1.9240068155420784,2.0487735961176483,1.9863902058298633,0.03182884521341062,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,5,100,1,pct,1.901228814445914,1.9997783533531668,1.949678578874791,0.04190014420657229,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,5,100,1,sd,1.8962165632200945,2.003748104229466,1.9499823337247801,0.027432019633413247,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,5,250,1,pct,1.8762945182561173,1.9455110180841433,1.9090340807913029,0.026117978627607785,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,5,250,1,sd,1.8727304093820045,1.9480219238508654,1.910376166616435,0.019207371937125055,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,10,0,1,pct,2.093545236259783,2.2586573589140473,2.1814554566507454,0.06260832829894225,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,10,0,1,sd,2.093157831105089,2.262566446098053,2.177862138601571,0.043217277544188935,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,10,50,1,pct,1.9679297370046571,2.1405822738473685,2.0407702707725717,0.06402197815429789,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,10,50,1,sd,1.9493867152713427,2.142623744770597,2.04600523002097,0.04929606641333298,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,10,100,1,pct,1.929351340064096,2.065326334108847,1.9878645413904177,0.041462791563590784,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,10,100,1,sd,1.9201834558321056,2.056186764183342,1.9881851100077237,0.034695359053536934,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,10,250,1,pct,1.86717801512392,1.9553524327471425,1.911342619661868,0.027987048763330025,1.8602712632877692,1.873763591439908
1,SONNETnonpar,500,10,250,1,sd,1.86707424126668,1.9542860159555389,1.9106801286111095,0.02224831052426836,1.8602712632877692,1.873763591439908
1,NSBoot,1000,0,0,1,pct,1.8370405405405406,1.8662341341341342,1.8502302302302303,0.011323323323323198,1.8468156333164742,1.8436636636636636
1,NSBoot,1000,0,0,1,sd,1.8353019306208043,1.8662219933031197,1.850761961961962,0.007887916034735518,1.8468156333164742,1.8436636636636636
1,ASEnonpar,1000,0,0,1,pct,1.8360457957957959,1.8562036036036036,1.8449929929929931,0.008831831831831671,1.8468156333164742,1.8436636636636636
1,ASEnonpar,1000,0,0,1,sd,1.8333229779277658,1.856708653703866,1.8450158158158159,0.005965843240121592,1.8468156333164742,1.8436636636636636
1,SONNETnonpar,1000,2,0,1,pct,1.8441751503006012,1.8729123246492987,1.8586553106212425,0.008017034068136253,1.8468156333164742,1.8436636636636636
1,SONNETnonpar,1000,2,0,1,sd,1.8437506371861003,1.8728947354869567,1.8583226863365285,0.007434855571515893,1.8468156333164742,1.8436636636636636
1,SONNETnonpar,1000,2,100,1,pct,1.8404680410664016,1.8715966219572777,1.8569183639675444,0.010405696307335344,1.8468156333164742,1.8436636636636636
1,SONNETnonpar,1000,2,100,1,sd,1.841231801797411,1.872129508807743,1.856680655302577,0.007882212952393275,1.8468156333164742,1.8436636636636636
