rep,method,n,s,o,d,type,lower,upper,avg,sd,expected,thetahat
1,SONNETnonpar,1000,2,500,2,sd,6.811020748913973,7.97964887123362,7.395334810073797,0.2981248970740375,8.064072812200108,1.6731691691691692
1,SONNETpar,1000,5,0,2,pct,7.598328320076224,9.157260784060634,8.44706633801544,0.46647232310054854,8.064072812200108,1.6731691691691692
1,SONNETpar,1000,5,0,2,sd,7.656034157573219,9.161656385726747,8.408845271649984,0.3840943609244061,8.064072812200108,1.6731691691691692
1,SONNETnonpar,1000,5,0,2,pct,5.4247395491317345,6.011208821264798,5.675095197483396,0.18796699581378817,8.064072812200108,1.6731691691691692
1,SONNETnonpar,1000,5,0,2,sd,5.396019435624879,5.970199022752917,5.683109229188898,0.14647707602208354,8.064072812200108,1.6731691691691692
1,SONNETpar,1000,5,100,2,pct,7.429786223267726,9.26644281494937,8.305309101571886,0.6921957925673325,8.064072812200108,1.6731691691691692
1,SONNETpar,1000,5,100,2,sd,7.319493388812151,9.30777858703243,8.313635987922291,0.5072249321680451,8.064072812200108,1.6731691691691692
1,SONNETnonpar,1000,5,100,2,pct,5.826983615311999,6.632118989986707,6.232706352913677,0.2578373184244276,8.064072812200108,1.6731691691691692
1,SONNETnonpar,1000,5,100,2,sd,5.814265687819817,6.648545866912499,6.231405777366158,0.21283048710929822,8.064072812200108,1.6731691691691692
1,SONNETpar,1000,5,200,2,pct,7.473880164634242,9.164708705584168,8.309186721996479,0.6082432194612295,8.064072812200108,1.6731691691691692
1,SONNETpar,1000,5,200,2,sd,7.418483712458662,9.232966435305247,8.325725073881955,0.4628867512768078,8.064072812200108,1.6731691691691692
1,SONNETnonpar,1000,5,200,2,pct,6.104316573069749,7.033990143260384,6.571367956784144,0.3787053750297673,8.064072812200108,1.6731691691691692
1,SONNETnonpar,1000,5,200,2,sd,6.045209295505669,7.0859706340540205,6.565589964779845,0.26550522018714257,8.064072812200108,1.6731691691691692
1,SONNETpar,1000,5,500,2,pct,7.500349733000654,9.190466737818987,8.30801593668427,0.7066202498855043,8.064072812200108,1.6731691691691692
1,SONNETpar,1000,5,500,2,sd,7.378650941790498,9.179982910599472,8.279316926194985,0.45953190543746,8.064072812200108,1.6731691691691692
1,SONNETnonpar,1000,5,500,2,pct,6.657367553741707,7.8126384610491595,7.157526275097039,0.38483246449873043,8.064072812200108,1.6731691691691692
1,SONNETnonpar,1000,5,500,2,sd,6.59818672007113,7.771427017885671,7.1848068689784,0.2993014940756337,8.064072812200108,1.6731691691691692
1,SONNETpar,1000,10,0,2,pct,7.786741511834389,9.175507052153238,8.46794088776337,0.4639399319819155,8.064072812200108,1.6731691691691692
1,SONNETpar,1000,10,0,2,sd,7.731136705618679,9.201654604572868,8.466395655095774,0.37513901034749775,8.064072812200108,1.6731691691691692
1,SONNETnonpar,1000,10,0,2,pct,4.227737740784679,4.55240066381161,4.401404079412734,0.10297810454172929,8.064072812200108,1.6731691691691692
1,SONNETnonpar,1000,10,0,2,sd,4.236846128706617,4.556409977883899,4.396628053295258,0.08152288809844505,8.064072812200108,1.6731691691691692
1,SONNETpar,1000,10,100,2,pct,7.156773310461347,10.058145045987047,8.274967043472337,0.8109818664691977,8.064072812200108,1.6731691691691692
1,SONNETpar,1000,10,100,2,sd,6.981483516131318,9.779399085050086,8.380441300590702,0.7137670873006773,8.064072812200108,1.6731691691691692
1,SONNETnonpar,1000,10,100,2,pct,5.233480511955962,5.9887696241964266,5.587024393797789,0.32955804618762663,8.064072812200108,1.6731691691691692
1,SONNETnonpar,1000,10,100,2,sd,5.171527980824087,6.008768733653652,5.59014835723887,0.213585749389686,8.064072812200108,1.6731691691691692
1,SONNETpar,1000,10,200,2,pct,7.1193278707945495,9.75349014654567,8.17619612370041,1.0465024036196269,8.064072812200108,1.6731691691691692
1,SONNETpar,1000,10,200,2,sd,6.893241740810162,9.621143963140625,8.257192851975393,0.6959062115038356,8.064072812200108,1.6731691691691692
1,SONNETnonpar,1000,10,200,2,pct,5.723361094282648,6.732348004456566,6.2693657547322035,0.28773397354297625,8.064072812200108,1.6731691691691692
1,SONNETnonpar,1000,10,200,2,sd,5.794344181780484,6.720812078478121,6.2575781301293025,0.23634819415190747,8.064072812200108,1.6731691691691692
1,SONNETpar,1000,10,500,2,pct,7.356077128023941,9.39180164078429,8.16902176215195,0.7416144794944728,8.064072812200108,1.6731691691691692
1,SONNETpar,1000,10,500,2,sd,7.2398838867025415,9.292226580926206,8.266055233814374,0.5235664304069573,8.064072812200108,1.6731691691691692
1,SONNETnonpar,1000,10,500,2,pct,6.538187469804725,7.653685092320005,7.0619597209044285,0.4504598638731867,8.064072812200108,1.6731691691691692
1,SONNETnonpar,1000,10,500,2,sd,6.488916259089368,7.651650735798809,7.0702834974440885,0.29662138842370095,8.064072812200108,1.6731691691691692
1,NSBoot,1500,0,0,2,pct,7.493200089543903,8.479081229287143,7.944297153375684,0.37440170023703523,8.348704880269228,1.682190793862575
1,NSBoot,1500,0,0,2,sd,7.4337546106202606,8.477126641881826,7.955440626251043,0.26617122546423083,8.348704880269228,1.682190793862575
