rep,method,n,s,o,d,pct_covered,pct_width,sd_covered,sd_width,expected,thetahat,runtime
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NSBoot,500,0,0,2,0,0.03926011229518511,0,0.04498301706514862,0.9673162078688978,1.7010821643286573,0.5409999999999968
1,ASEpar,500,0,0,2,1,0.046331442935072964,1,0.05021516949326976,0.9673162078688978,1.7010821643286573,0.16200000000000614
1,ASEnonpar,500,0,0,2,1,0.056727041135225864,1,0.05250929712358654,0.9673162078688978,1.7010821643286573,0.7280000000000086
1,SONNETpar,500,2,0,2,1,0.04493487934079854,1,0.045608589575652836,0.9673162078688978,1.7010821643286573,0.16200000000000614
1,SONNETnonpar,500,2,0,2,0,0.04745769308424841,0,0.04599870854647237,0.9673162078688978,1.7010821643286573,0.7590000000000003
1,SONNETpar,500,2,50,2,1,0.04522003051697321,1,0.04586040097188526,0.9673162078688978,1.7010821643286573,0.12599999999999056
1,SONNETnonpar,500,2,50,2,0,0.04409431681613418,0,0.04588845878757253,0.9673162078688978,1.7010821643286573,0.6110000000000042
1,SONNETpar,500,2,100,2,1,0.04368787127777951,1,0.0457678874126306,0.9673162078688978,1.7010821643286573,0.12299999999999045
1,SONNETnonpar,500,2,100,2,0,0.038081864122206044,0,0.04200055392279611,0.9673162078688978,1.7010821643286573,0.9200000000000017
1,SONNETpar,500,2,250,2,1,0.04109110208527467,1,0.04712817470239683,0.9673162078688978,1.7010821643286573,0.15100000000001046
1,SONNETnonpar,500,2,250,2,0,0.045693360777707026,0,0.049132177040928315,0.9673162078688978,1.7010821643286573,0.8780000000000001
1,SONNETpar,500,5,0,2,1,0.0527417170311979,1,0.058447876899579976,0.9673162078688978,1.7010821643286573,0.14700000000000557
1,SONNETnonpar,500,5,0,2,0,0.04381765484051647,0,0.04657945321970569,0.9673162078688978,1.7010821643286573,0.7539999999999907
1,SONNETpar,500,5,50,2,1,0.06344819507445587,1,0.06448710067295549,0.9673162078688978,1.7010821643286573,0.14400000000000546
1,SONNETnonpar,500,5,50,2,0,0.04171935126577142,0,0.04787733510951475,0.9673162078688978,1.7010821643286573,1.1940000000000026
1,SONNETpar,500,5,100,2,1,0.07336099827282472,1,0.07274546910196411,0.9673162078688978,1.7010821643286573,0.1769999999999925
1,SONNETnonpar,500,5,100,2,0,0.0395289232222209,0,0.046913223254684056,0.9673162078688978,1.7010821643286573,1.070999999999998
1,SONNETpar,500,5,250,2,1,0.05334385702573774,1,0.05143127995928842,0.9673162078688978,1.7010821643286573,0.2810000000000059
1,SONNETnonpar,500,5,250,2,0,0.053758068703952944,0,0.05131423272236435,0.9673162078688978,1.7010821643286573,1.293999999999997
1,SONNETpar,500,10,0,2,1,0.049022306185082964,1,0.050371977973329374,0.9673162078688978,1.7010821643286573,0.12899999999999068
1,SONNETnonpar,500,10,0,2,0,0.03810515804276848,0,0.042168674847057774,0.9673162078688978,1.7010821643286573,1.0819999999999936
1,SONNETpar,500,10,50,2,1,0.08245256944278223,1,0.0880321176053962,0.9673162078688978,1.7010821643286573,0.13100000000000023
1,SONNETnonpar,500,10,50,2,0,0.059405090499358604,0,0.06007085123156153,0.9673162078688978,1.7010821643286573,1.4739999999999895
1,SONNETpar,500,10,100,2,1,0.0785262455303718,1,0.0858189338625468,0.9673162078688978,1.7010821643286573,0.24399999999999977
1,SONNETnonpar,500,10,100,2,0,0.04915216670285416,0,0.053946600466609596,0.9673162078688978,1.7010821643286573,2.097999999999999
1,SONNETpar,500,10,250,2,1,0.06529397884086796,1,0.07034147162433735,0.9673162078688978,1.7010821643286573,0.4269999999999925
1,SONNETnonpar,500,10,250,2,0,0.060358092548261855,0,0.06199729496131723,0.9673162078688978,1.7010821643286573,2.3670000000000044
1,NSBoot,1000,0,0,2,0,0.026393660966687937,1,0.028882914470830467,0.9802529293139752,1.6815775775775776,1.0120000000000005
1,ASEpar,1000,0,0,2,1,0.02500312494689183,1,0.025113580993484153,0.9802529293139752,1.6815775775775776,0.48799999999999955
1,ASEnonpar,1000,0,0,2,1,0.028144990064821185,1,0.031260706927572324,0.9802529293139752,1.6815775775775776,2.3700000000000045
1,SONNETpar,1000,2,0,2,1,0.026968522619624014,1,0.02685052182894787,0.9802529293139752,1.6815775775775776,0.23100000000000875
1,SONNETnonpar,1000,2,0,2,0,0.02665782998148858,0,0.02642489071413401,0.9802529293139752,1.6815775775775776,1.391999999999996
1,SONNETpar,1000,2,100,2,1,0.03367525996148013,1,0.033387562662329895,0.9802529293139752,1.6815775775775776,0.2560000000000002
1,SONNETnonpar,1000,2,100,2,0,0.028269395812483,0,0.02922533816029005,0.9802529293139752,1.6815775775775776,1.3569999999999993
1,SONNETpar,1000,2,200,2,1,0.031239086160589014,1,0.03190632391798531,0.9802529293139752,1.6815775775775776,0.32399999999999807
1,SONNETnonpar,1000,2,200,2,0,0.03428920785199985,0,0.03412067532983021,0.9802529293139752,1.6815775775775776,1.4449999999999932
1,SONNETpar,1000,2,500,2,1,0.029104106037403876,1,0.02959543222545702,0.9802529293139752,1.6815775775775776,0.5099999999999909
1,SONNETnonpar,1000,2,500,2,1,0.03010370505680049,1,0.028892617428989187,0.9802529293139752,1.6815775775775776,2.236000000000004
1,SONNETpar,1000,5,0,2,1,0.03232277543495954,1,0.03375867206069916,0.9802529293139752,1.6815775775775776,0.1869999999999834
1,SONNETnonpar,1000,5,0,2,0,0.023213784021812733,0,0.02544531000292416,0.9802529293139752,1.6815775775775776,1.4020000000000152
