rep,method,n,s,o,d,pct_covered,pct_width,sd_covered,sd_width,expected,thetahat,runtime
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,NSBoot,500,0,0,1,1,0.06090252221494019,1,0.06307180967936743,1.2570202639770716,1.8543567134268537,0.11000000000001364
1,ASEpar,500,0,0,1,1,0.061934647539591214,1,0.06782031739424665,1.2570202639770716,1.8543567134268537,0.09699999999997999
1,ASEnonpar,500,0,0,1,1,0.06368103264041913,1,0.0673895915612519,1.2570202639770716,1.8543567134268537,0.22000000000002728
1,SONNETpar,500,2,0,1,1,0.07209931622901378,1,0.07236686609326126,1.2570202639770716,1.8543567134268537,0.09600000000000364
1,SONNETnonpar,500,2,0,1,1,0.06321512224913484,1,0.06220919277855774,1.2570202639770716,1.8543567134268537,0.19700000000000273
1,SONNETpar,500,2,50,1,1,0.0660228287630622,1,0.06829986878887206,1.2570202639770716,1.8543567134268537,0.06999999999993634
1,SONNETnonpar,500,2,50,1,1,0.060637218995917674,1,0.0667089141027164,1.2570202639770716,1.8543567134268537,0.45499999999992724
1,SONNETpar,500,2,100,1,1,0.06099345837049053,1,0.06401758657768264,1.2570202639770716,1.8543567134268537,0.07500000000004547
1,SONNETnonpar,500,2,100,1,1,0.05300803926126574,1,0.0652325637137876,1.2570202639770716,1.8543567134268537,0.24500000000000455
1,SONNETpar,500,2,250,1,1,0.05773671001541114,1,0.06348708485462717,1.2570202639770716,1.8543567134268537,0.09400000000005093
1,SONNETnonpar,500,2,250,1,1,0.06355100837118388,1,0.06617686409978951,1.2570202639770716,1.8543567134268537,0.27800000000002
1,SONNETpar,500,5,0,1,1,0.06558393063256163,1,0.06331193070117225,1.2570202639770716,1.8543567134268537,0.06100000000003547
1,SONNETnonpar,500,5,0,1,1,0.07047933203277679,1,0.07580485175375573,1.2570202639770716,1.8543567134268537,0.2400000000000091
1,SONNETpar,500,5,50,1,1,0.08173886734714975,1,0.08841240575652787,1.2570202639770716,1.8543567134268537,0.07499999999993179
1,SONNETnonpar,500,5,50,1,1,0.07109214096856187,1,0.0778302426628148,1.2570202639770716,1.8543567134268537,0.27499999999997726
1,SONNETpar,500,5,100,1,1,0.07992917369921115,1,0.08814726849412402,1.2570202639770716,1.8543567134268537,0.08100000000001728
1,SONNETnonpar,500,5,100,1,1,0.08152129050663803,1,0.09146125637596425,1.2570202639770716,1.8543567134268537,0.3140000000000782
1,SONNETpar,500,5,250,1,1,0.07929955243093367,1,0.08098328353136575,1.2570202639770716,1.8543567134268537,0.13200000000006185
1,SONNETnonpar,500,5,250,1,1,0.08192088009174725,1,0.07785219444472569,1.2570202639770716,1.8543567134268537,0.6259999999999764
1,SONNETpar,500,10,0,1,1,0.06971911890243909,1,0.07063307388800366,1.2570202639770716,1.8543567134268537,0.06000000000005912
1,SONNETnonpar,500,10,0,1,NA,NA,NA,NA,1.2570202639770716,1.8543567134268537,0.2039999999999509
1,SONNETpar,500,10,50,1,1,0.10806889811400855,1,0.11088284952789706,1.2570202639770716,1.8543567134268537,0.07699999999999818
1,SONNETnonpar,500,10,50,1,1,0.09256525658795334,1,0.10467580985771052,1.2570202639770716,1.8543567134268537,0.39200000000005275
1,SONNETpar,500,10,100,1,1,0.10162983793313085,1,0.10101896871891736,1.2570202639770716,1.8543567134268537,0.09400000000005093
1,SONNETnonpar,500,10,100,1,1,0.10188983660750384,1,0.10330658990588137,1.2570202639770716,1.8543567134268537,0.4230000000000018
1,SONNETpar,500,10,250,1,1,0.07152100475111278,1,0.08458467197312913,1.2570202639770716,1.8543567134268537,0.20899999999994634
1,SONNETnonpar,500,10,250,1,1,0.0744985525867341,1,0.0741975542493094,1.2570202639770716,1.8543567134268537,0.9399999999999409
1,NSBoot,1000,0,0,1,1,0.04161493789980297,1,0.04383986472861823,1.2523921282921398,1.8466606606606606,0.2039999999999509
1,ASEpar,1000,0,0,1,1,0.03946952824576333,1,0.04127427912762638,1.2523921282921398,1.8466606606606606,0.26699999999993906
1,ASEnonpar,1000,0,0,1,1,0.034954811214319204,1,0.03873157536816718,1.2523921282921398,1.8466606606606606,0.7350000000000136
1,SONNETpar,1000,2,0,1,1,0.03958522401445097,1,0.04028039530092986,1.2523921282921398,1.8466606606606606,0.14800000000002456
1,SONNETnonpar,1000,2,0,1,1,0.043613552946805356,1,0.04438429000426325,1.2523921282921398,1.8466606606606606,0.5
1,SONNETpar,1000,2,100,1,1,0.03609859795711312,1,0.037861032117147975,1.2523921282921398,1.8466606606606606,0.1710000000000491
1,SONNETnonpar,1000,2,100,1,1,0.03370467659606757,1,0.03753078622269257,1.2523921282921398,1.8466606606606606,0.5869999999999891
1,SONNETpar,1000,2,200,1,1,0.04032231566398892,1,0.04000055561346372,1.2523921282921398,1.8466606606606606,0.19600000000002638
1,SONNETnonpar,1000,2,200,1,1,0.03614104515788874,1,0.0398689402370036,1.2523921282921398,1.8466606606606606,0.7410000000000991
1,SONNETpar,1000,2,500,1,1,0.04033145011152994,1,0.04326362789141269,1.2523921282921398,1.8466606606606606,0.31399999999996453
1,SONNETnonpar,1000,2,500,1,1,0.04422420854431186,1,0.04767209513930526,1.2523921282921398,1.8466606606606606,0.7590000000000146
1,SONNETpar,1000,5,0,1,1,0.039631870571813055,1,0.04170608911964324,1.2523921282921398,1.8466606606606606,0.09400000000005093
1,SONNETnonpar,1000,5,0,1,1,0.04299104672545462,1,0.045082589166850706,1.2523921282921398,1.8466606606606606,0.33299999999997
