rep,method,n,s,o,d,type,lower,upper,avg,sd,expected,thetahat
2,SONNETpar,500,5,0,2,pct,0.29792599413050624,0.3322882801067022,0.3158132935558047,0.012575672324036558,0.32000000000000006,0.3149018036072144
2,SONNETpar,500,5,0,2,sd,0.2969732738513904,0.3333256440727944,0.3151494589620924,0.009273734239033691,0.32000000000000006,0.3149018036072144
2,SONNETWeighted,500,5,0,2,pct,0.2925375925333288,0.33205103692453475,0.31470950641396145,0.014246948867125131,0.32000000000000006,0.3149018036072144
2,SONNETWeighted,500,5,0,2,sd,0.29346606719696844,0.3341684392571771,0.31381725322707277,0.010383448976936266,0.32000000000000006,0.3149018036072144
2,SONNETnonpar,500,5,0,2,pct,0.2972323232323233,0.3323111111111111,0.3147474747474748,0.012777777777777721,0.32000000000000006,0.3149018036072144
2,SONNETnonpar,500,5,0,2,sd,0.2974803899217388,0.331738195936847,0.3146092929292929,0.008739396816811268,0.32000000000000006,0.3149018036072144
2,SONNETpar,500,5,50,2,pct,0.28297442561191277,0.334774798043858,0.31305957049293837,0.015090851797103233,0.32000000000000006,0.3149018036072144
2,SONNETpar,500,5,50,2,sd,0.28775620644293276,0.33768779516904335,0.31272200080598805,0.01273788424684447,0.32000000000000006,0.3149018036072144
2,SONNETWeighted,500,5,50,2,pct,0.293476283659467,0.341829001409671,0.31405744583279543,0.015527279274212047,0.32000000000000006,0.3149018036072144
2,SONNETWeighted,500,5,50,2,sd,0.29028135797251403,0.3413299220162838,0.3158056399943989,0.013022832165905694,0.32000000000000006,0.3149018036072144
2,SONNETnonpar,500,5,50,2,pct,0.2887579650565262,0.33904676258992805,0.31542651593011306,0.017584789311408056,0.32000000000000006,0.3149018036072144
2,SONNETnonpar,500,5,50,2,sd,0.29067862420420837,0.33925929974234864,0.3149689619732785,0.012393257203024763,0.32000000000000006,0.3149018036072144
2,SONNETpar,500,5,100,2,pct,0.2971720522674825,0.3403224888898868,0.3175289207040315,0.01683067888869333,0.32000000000000006,0.3149018036072144
2,SONNETpar,500,5,100,2,sd,0.2927251775154352,0.3422105694347823,0.31746787347510874,0.01262405643922072,0.32000000000000006,0.3149018036072144
2,SONNETWeighted,500,5,100,2,pct,0.292693556074798,0.3365520142529026,0.31216930503433865,0.016472066512361105,0.32000000000000006,0.3149018036072144
2,SONNETWeighted,500,5,100,2,sd,0.2896509162252384,0.3372444537370489,0.31344768498114367,0.012141431650587006,0.32000000000000006,0.3149018036072144
2,SONNETnonpar,500,5,100,2,pct,0.29187895716946,0.33760086902544995,0.3172687771570453,0.01394475481067664,0.32000000000000006,0.3149018036072144
2,SONNETnonpar,500,5,100,2,sd,0.29246065666706333,0.3382387846737188,0.3153497206703911,0.011678308470907497,0.32000000000000006,0.3149018036072144
2,SONNETpar,500,5,250,2,pct,0.2934741295674271,0.34031439320374696,0.3161384908281277,0.016038613276643743,0.32000000000000006,0.3149018036072144
2,SONNETpar,500,5,250,2,sd,0.2930094692027044,0.3392130054942411,0.31611123734847274,0.011786832986724323,0.32000000000000006,0.3149018036072144
