rep,method,n,s,o,d,type,lower,upper,avg,sd,expected,thetahat
1,SONNETpar,500,10,100,2,pct,6.084380751085879,9.385078621055989,7.258805743763597,1.127575396334425,7.351459147644452,1.6772825651302605
1,SONNETpar,500,10,100,2,sd,5.67326345815001,9.053576152629109,7.36341980538956,0.8623405126682369,7.351459147644452,1.6772825651302605
1,SONNETnonpar,500,10,100,2,pct,4.502173230169216,5.4178375458052,4.941591787053266,0.2960197123684374,7.351459147644452,1.6772825651302605
1,SONNETnonpar,500,10,100,2,sd,4.463498032527728,5.404743829667245,4.934120931097486,0.2401181359871774,7.351459147644452,1.6772825651302605
1,SONNETpar,500,10,250,2,pct,6.228175801117397,8.248121140028548,7.151288492220372,0.8136213493340474,7.351459147644452,1.6772825651302605
1,SONNETpar,500,10,250,2,sd,6.078717195675436,8.231111884324124,7.15491453999978,0.5490903673808559,7.351459147644452,1.6772825651302605
1,SONNETnonpar,500,10,250,2,pct,5.032936097543891,6.3268588054331945,5.760901748450765,0.48520491794085174,7.351459147644452,1.6772825651302605
1,SONNETnonpar,500,10,250,2,sd,5.078253636760706,6.405795273537694,5.7420244551492,0.3386648038557005,7.351459147644452,1.6772825651302605
1,NSBoot,1000,0,0,2,pct,6.868582550644086,7.9458465044909214,7.38966067542368,0.48431640011388755,8.07531419127867,1.6801261261261262
1,NSBoot,1000,0,0,2,sd,6.821031510852256,8.042347363241326,7.431689437046791,0.3115658915221542,8.07531419127867,1.6801261261261262
1,ASEpar,1000,0,0,2,pct,7.679817255168355,8.978339587638605,8.318528078951466,0.45394533881633947,8.07531419127867,1.6801261261261262
1,ASEpar,1000,0,0,2,sd,7.693555770912512,8.98254914619431,8.338052458553411,0.32883088297775204,8.07531419127867,1.6801261261261262
1,ASEnonpar,1000,0,0,2,pct,7.193393515615776,8.261743767105923,7.65646179784455,0.37374332013269207,8.07531419127867,1.6801261261261262
1,ASEnonpar,1000,0,0,2,sd,7.121261782224702,8.215228706080154,7.668245244152428,0.27907832299075974,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,2,0,2,pct,7.941720696121308,9.386284298504247,8.516163549688228,0.42468787200787794,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,2,0,2,sd,7.787272881483003,9.287886034345638,8.53757945791432,0.38281651211432477,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,2,0,2,pct,6.720823608047714,7.455586058163637,7.047085951424029,0.2836577811838952,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,2,0,2,sd,6.6652419732011445,7.468567442880477,7.066904708040811,0.20493373246035668,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,2,100,2,pct,7.776648956476722,9.003026531163144,8.3822714475637,0.5088544973666771,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,2,100,2,sd,7.7185429419354,9.097108319468717,8.407825630702058,0.3516813034339573,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,2,100,2,pct,6.730582100139781,7.687236461123922,7.150218656365662,0.39392973198883396,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,2,100,2,sd,6.642811435870631,7.6905499313123675,7.166680683591499,0.2672851398561823,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,2,200,2,pct,7.604511277176899,9.032526503572257,8.38250394565103,0.4488622405356164,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,2,200,2,sd,7.629427752586028,9.117661627559087,8.373544690072558,0.37965847503118916,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,2,200,2,pct,6.746843318166334,7.688387906534736,7.271014931498628,0.3151676188074539,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,2,200,2,sd,6.734148315661671,7.7511965380608165,7.242672426861244,0.2594558447046713,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,2,500,2,pct,7.744187537509599,9.175350380459768,8.399423350873118,0.5450156541969804,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,2,500,2,sd,7.5800850975214935,9.229707323351029,8.404896210436261,0.4208297292301149,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,2,500,2,pct,6.946995642710476,7.922618306978681,7.480200232756054,0.3834556304615102,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,2,500,2,sd,6.913620636726629,7.997801661615984,7.455711149171306,0.2765818743204563,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,5,0,2,pct,7.787684733426465,9.318645351446815,8.56262285668177,0.3931405755265267,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,5,0,2,sd,7.759715473414016,9.291615065500677,8.525665269457347,0.3907978932700015,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,5,0,2,pct,5.447327037222033,5.958188805753782,5.706235909660991,0.1743194610389791,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,5,0,2,sd,5.437131811332085,5.970795468618379,5.703963639975232,0.136141189709547,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,5,100,2,pct,7.54265239435271,9.581942187801388,8.454518196249523,0.5731032056060528,8.07531419127867,1.6801261261261262
1,SONNETpar,1000,5,100,2,sd,7.51190330884336,9.487278961469054,8.499591135156207,0.5039316202254749,8.07531419127867,1.6801261261261262
1,SONNETnonpar,1000,5,100,2,pct,5.905037841758194,6.630844552222206,6.268834691607864,0.27527391906084997,8.07531419127867,1.6801261261261262
